gene_id	gene_name	transcript_id	sample	TPM	treat	batch	time_point
ENSMUSG00000057234	Mettl15	ENSMUST00000081631	LM411_R3_t3	3.73	LM411	R3	t3
ENSMUSG00000057234	Mettl15	ENSMUST00000147376	LM411_R3_t3	0.28	LM411	R3	t3
ENSMUSG00000057234	Mettl15	ENSMUST00000147770	LM411_R3_t3	0.57	LM411	R3	t3
ENSMUSG00000057948	Unc13d	ENSMUST00000075036	LM411_R3_t3	5.3	LM411	R3	t3
ENSMUSG00000057948	Unc13d	ENSMUST00000106450	LM411_R3_t3	28.37	LM411	R3	t3
ENSMUSG00000057948	Unc13d	ENSMUST00000106451	LM411_R3_t3	24.72	LM411	R3	t3
ENSMUSG00000058298	Mcm9	ENSMUST00000075540	LM411_R3_t3	0.53	LM411	R3	t3
ENSMUSG00000058298	Mcm9	ENSMUST00000219838	LM411_R3_t3	0.5	LM411	R3	t3
ENSMUSG00000058298	Mcm9	ENSMUST00000220007	LM411_R3_t3	1.41	LM411	R3	t3
ENSMUSG00000058298	Mcm9	ENSMUST00000237608	LM411_R3_t3	5.84	LM411	R3	t3
ENSMUSG00000059810	Rgs3	ENSMUST00000098031	LM411_R3_t3	5.2	LM411	R3	t3
ENSMUSG00000059810	Rgs3	ENSMUST00000107420	LM411_R3_t3	2.18	LM411	R3	t3
ENSMUSG00000059810	Rgs3	ENSMUST00000127254	LM411_R3_t3	5.65	LM411	R3	t3
ENSMUSG00000059810	Rgs3	ENSMUST00000144489	LM411_R3_t3	20.64	LM411	R3	t3
ENSMUSG00000059820	Nkapd1	ENSMUST00000131351	LM411_R3_t3	15.82	LM411	R3	t3
ENSMUSG00000059820	Nkapd1	ENSMUST00000147671	LM411_R3_t3	6.12	LM411	R3	t3
ENSMUSG00000059820	Nkapd1	ENSMUST00000171462	LM411_R3_t3	0	LM411	R3	t3
ENSMUSG00000060791	Gmfg	ENSMUST00000078845	LM411_R3_t3	188.17	LM411	R3	t3
ENSMUSG00000060791	Gmfg	ENSMUST00000138741	LM411_R3_t3	9.5	LM411	R3	t3
ENSMUSG00000062210	Tnfaip8	ENSMUST00000128377	LM411_R3_t3	13.87	LM411	R3	t3
ENSMUSG00000062210	Tnfaip8	ENSMUST00000148159	LM411_R3_t3	25.19	LM411	R3	t3
ENSMUSG00000062210	Tnfaip8	ENSMUST00000148989	LM411_R3_t3	24.59	LM411	R3	t3
ENSMUSG00000065990	Aurkaip1	ENSMUST00000084097	LM411_R3_t3	55.86	LM411	R3	t3
ENSMUSG00000065990	Aurkaip1	ENSMUST00000105591	LM411_R3_t3	22.98	LM411	R3	t3
ENSMUSG00000065990	Aurkaip1	ENSMUST00000105592	LM411_R3_t3	16.77	LM411	R3	t3
ENSMUSG00000066800	Rnasel	ENSMUST00000086209	LM411_R3_t3	2.94	LM411	R3	t3
ENSMUSG00000066800	Rnasel	ENSMUST00000182131	LM411_R3_t3	0.64	LM411	R3	t3
ENSMUSG00000066800	Rnasel	ENSMUST00000182538	LM411_R3_t3	5.87	LM411	R3	t3
ENSMUSG00000066800	Rnasel	ENSMUST00000182722	LM411_R3_t3	5.01	LM411	R3	t3
ENSMUSG00000066800	Rnasel	ENSMUST00000183241	LM411_R3_t3	1.45	LM411	R3	t3
ENSMUSG00000069049	Eif2s3y	ENSMUST00000091197	LM411_R3_t3	53.32	LM411	R3	t3
ENSMUSG00000069049	Eif2s3y	ENSMUST00000148961	LM411_R3_t3	4.44	LM411	R3	t3
ENSMUSG00000069255	Dusp22	ENSMUST00000091672	LM411_R3_t3	9.37	LM411	R3	t3
ENSMUSG00000069255	Dusp22	ENSMUST00000095914	LM411_R3_t3	7.1	LM411	R3	t3
ENSMUSG00000072915	Gm12258	ENSMUST00000093768	LM411_R3_t3	0	LM411	R3	t3
ENSMUSG00000072915	Gm12258	ENSMUST00000139337	LM411_R3_t3	1.95	LM411	R3	t3
ENSMUSG00000075054	Yae1d1	ENSMUST00000099735	LM411_R3_t3	1.85	LM411	R3	t3
ENSMUSG00000075054	Yae1d1	ENSMUST00000222796	LM411_R3_t3	14.07	LM411	R3	t3
ENSMUSG00000075270	Pde11a	ENSMUST00000099992	LM411_R3_t3	0.26	LM411	R3	t3
ENSMUSG00000075270	Pde11a	ENSMUST00000124825	LM411_R3_t3	0.06	LM411	R3	t3
ENSMUSG00000075270	Pde11a	ENSMUST00000144892	LM411_R3_t3	0.36	LM411	R3	t3
ENSMUSG00000078606	Gvin2	ENSMUST00000106766	LM411_R3_t3	0.05	LM411	R3	t3
ENSMUSG00000078606	Gvin2	ENSMUST00000176994	LM411_R3_t3	0.46	LM411	R3	t3
ENSMUSG00000085175	Gm11423	ENSMUST00000136051	LM411_R3_t3	0.9	LM411	R3	t3
ENSMUSG00000085175	Gm11423	ENSMUST00000152784	LM411_R3_t3	0.53	LM411	R3	t3
ENSMUSG00000085175	Gm11423	ENSMUST00000246962	LM411_R3_t3	0.43	LM411	R3	t3
ENSMUSG00000089726	NA	ENSMUST00000134140	LM411_R3_t3	0.49	LM411	R3	t3
ENSMUSG00000089726	NA	ENSMUST00000350200	LM411_R3_t3	9.65	LM411	R3	t3
ENSMUSG00000091994	E130317F20Rik	ENSMUST00000168521	LM411_R3_t3	0	LM411	R3	t3
ENSMUSG00000091994	E130317F20Rik	ENSMUST00000217802	LM411_R3_t3	1.19	LM411	R3	t3
ENSMUSG00000091994	E130317F20Rik	ENSMUST00000295784	LM411_R3_t3	0.68	LM411	R3	t3
ENSMUSG00000095677	Dynlt1f	ENSMUST00000179554	LM411_R3_t3	51.78	LM411	R3	t3
ENSMUSG00000095677	Dynlt1f	ENSMUST00000232452	LM411_R3_t3	1.43	LM411	R3	t3
ENSMUSG00000097885	NA	ENSMUST00000180404	LM411_R3_t3	0.46	LM411	R3	t3
ENSMUSG00000097885	NA	ENSMUST00000181303	LM411_R3_t3	0	LM411	R3	t3
ENSMUSG00000097885	NA	ENSMUST00000293985	LM411_R3_t3	0.3	LM411	R3	t3
ENSMUSG00000097885	NA	ENSMUST00000293987	LM411_R3_t3	0	LM411	R3	t3
ENSMUSG00000097885	NA	ENSMUST00000293989	LM411_R3_t3	0.71	LM411	R3	t3
ENSMUSG00000113902	Ndufb1	ENSMUST00000221191	LM411_R3_t3	21.11	LM411	R3	t3
ENSMUSG00000113902	Ndufb1	ENSMUST00000221227	LM411_R3_t3	41.83	LM411	R3	t3
ENSMUSG00000113902	Ndufb1	ENSMUST00000221422	LM411_R3_t3	48.71	LM411	R3	t3
ENSMUSG00000113902	Ndufb1	ENSMUST00000222608	LM411_R3_t3	8.79	LM411	R3	t3
ENSMUSG00000114797	Nupl1	ENSMUST00000041905	LM411_R3_t3	41.36	LM411	R3	t3
ENSMUSG00000114797	Nupl1	ENSMUST00000223596	LM411_R3_t3	10.57	LM411	R3	t3
ENSMUSG00000114797	Nupl1	ENSMUST00000225111	LM411_R3_t3	4.35	LM411	R3	t3
ENSMUSG00000117098	NA	ENSMUST00000233357	LM411_R3_t3	50.93	LM411	R3	t3
ENSMUSG00000117098	NA	ENSMUST00000233417	LM411_R3_t3	344.27	LM411	R3	t3
ENSMUSG00000117286	Gm1043	ENSMUST00000213782	LM411_R3_t3	5.96	LM411	R3	t3
ENSMUSG00000117286	Gm1043	ENSMUST00000232332	LM411_R3_t3	0.69	LM411	R3	t3
ENSMUSG00000121456	NA	ENSMUST00000275619	LM411_R3_t3	0.16	LM411	R3	t3
ENSMUSG00000121456	NA	ENSMUST00000275620	LM411_R3_t3	0.11	LM411	R3	t3
ENSMUSG00000122203	NA	ENSMUST00000251343	LM411_R3_t3	1.48	LM411	R3	t3
ENSMUSG00000122203	NA	ENSMUST00000251346	LM411_R3_t3	4.36	LM411	R3	t3
ENSMUSG00000000693	Loxl3	ENSMUST00000000707	LM411_R3_t4	0.12	LM411	R3	t4
ENSMUSG00000000693	Loxl3	ENSMUST00000101257	LM411_R3_t4	0.08	LM411	R3	t4
ENSMUSG00000000826	Dnajc5	ENSMUST00000072334	LM411_R3_t4	14.41	LM411	R3	t4
ENSMUSG00000000826	Dnajc5	ENSMUST00000108797	LM411_R3_t4	20.08	LM411	R3	t4
ENSMUSG00000000826	Dnajc5	ENSMUST00000116365	LM411_R3_t4	26.1	LM411	R3	t4
ENSMUSG00000001700	Gramd3	ENSMUST00000070166	LM411_R3_t4	31.5	LM411	R3	t4
ENSMUSG00000001700	Gramd3	ENSMUST00000237422	LM411_R3_t4	4.89	LM411	R3	t4
ENSMUSG00000001700	Gramd3	ENSMUST00000237716	LM411_R3_t4	2.9	LM411	R3	t4
ENSMUSG00000002279	Lmf1	ENSMUST00000116641	LM411_R3_t4	8.81	LM411	R3	t4
ENSMUSG00000002279	Lmf1	ENSMUST00000141606	LM411_R3_t4	0.1	LM411	R3	t4
ENSMUSG00000002396	Ocel1	ENSMUST00000002469	LM411_R3_t4	5.75	LM411	R3	t4
ENSMUSG00000002396	Ocel1	ENSMUST00000110051	LM411_R3_t4	3.09	LM411	R3	t4
ENSMUSG00000002396	Ocel1	ENSMUST00000110052	LM411_R3_t4	1.39	LM411	R3	t4
ENSMUSG00000002578	Ikzf4	ENSMUST00000133342	LM411_R3_t4	20.18	LM411	R3	t4
ENSMUSG00000002578	Ikzf4	ENSMUST00000223162	LM411_R3_t4	5.77	LM411	R3	t4
ENSMUSG00000002578	Ikzf4	ENSMUST00000238610	LM411_R3_t4	0.57	LM411	R3	t4
ENSMUSG00000002625	Akap8l	ENSMUST00000050214	LM411_R3_t4	13.08	LM411	R3	t4
ENSMUSG00000002625	Akap8l	ENSMUST00000236039	LM411_R3_t4	2.21	LM411	R3	t4
ENSMUSG00000002625	Akap8l	ENSMUST00000236105	LM411_R3_t4	1.48	LM411	R3	t4
ENSMUSG00000002625	Akap8l	ENSMUST00000236503	LM411_R3_t4	4.92	LM411	R3	t4
ENSMUSG00000003068	Stk11	ENSMUST00000003152	LM411_R3_t4	55.53	LM411	R3	t4
ENSMUSG00000003068	Stk11	ENSMUST00000144883	LM411_R3_t4	6.34	LM411	R3	t4
ENSMUSG00000003531	Dgcr6	ENSMUST00000066027	LM411_R3_t4	5.06	LM411	R3	t4
ENSMUSG00000003531	Dgcr6	ENSMUST00000151266	LM411_R3_t4	21.55	LM411	R3	t4
ENSMUSG00000003531	Dgcr6	ENSMUST00000155387	LM411_R3_t4	1.27	LM411	R3	t4
ENSMUSG00000003545	Fosb	ENSMUST00000003640	LM411_R3_t4	0.1	LM411	R3	t4
ENSMUSG00000003545	Fosb	ENSMUST00000208230	LM411_R3_t4	0.03	LM411	R3	t4
ENSMUSG00000003545	Fosb	ENSMUST00000208326	LM411_R3_t4	0.14	LM411	R3	t4
ENSMUSG00000003545	Fosb	ENSMUST00000208446	LM411_R3_t4	0.15	LM411	R3	t4
ENSMUSG00000003545	Fosb	ENSMUST00000208505	LM411_R3_t4	0.01	LM411	R3	t4
ENSMUSG00000005267	Zfp287	ENSMUST00000005399	LM411_R3_t4	1.62	LM411	R3	t4
ENSMUSG00000005267	Zfp287	ENSMUST00000128370	LM411_R3_t4	1.76	LM411	R3	t4
ENSMUSG00000005267	Zfp287	ENSMUST00000149228	LM411_R3_t4	1.51	LM411	R3	t4
ENSMUSG00000005267	Zfp287	ENSMUST00000150336	LM411_R3_t4	1.72	LM411	R3	t4
ENSMUSG00000005267	Zfp287	ENSMUST00000185656	LM411_R3_t4	0.21	LM411	R3	t4
ENSMUSG00000005442	Cic	ENSMUST00000163320	LM411_R3_t4	19.38	LM411	R3	t4
ENSMUSG00000005442	Cic	ENSMUST00000167379	LM411_R3_t4	13.42	LM411	R3	t4
ENSMUSG00000005442	Cic	ENSMUST00000169266	LM411_R3_t4	25.57	LM411	R3	t4
ENSMUSG00000006307	Kmt2b	ENSMUST00000006470	LM411_R3_t4	20.41	LM411	R3	t4
ENSMUSG00000006307	Kmt2b	ENSMUST00000131002	LM411_R3_t4	3.51	LM411	R3	t4
ENSMUSG00000006333	Rps9	ENSMUST00000006496	LM411_R3_t4	3447.47	LM411	R3	t4
ENSMUSG00000006333	Rps9	ENSMUST00000146927	LM411_R3_t4	144.21	LM411	R3	t4
ENSMUSG00000006800	Sulf2	ENSMUST00000088086	LM411_R3_t4	5.74	LM411	R3	t4
ENSMUSG00000006800	Sulf2	ENSMUST00000109249	LM411_R3_t4	0	LM411	R3	t4
ENSMUSG00000006800	Sulf2	ENSMUST00000146497	LM411_R3_t4	0.42	LM411	R3	t4
ENSMUSG00000007659	Bcl2l1	ENSMUST00000007803	LM411_R3_t4	178.97	LM411	R3	t4
ENSMUSG00000007659	Bcl2l1	ENSMUST00000109820	LM411_R3_t4	27.02	LM411	R3	t4
ENSMUSG00000009687	Fxyd5	ENSMUST00000009831	LM411_R3_t4	214.01	LM411	R3	t4
ENSMUSG00000009687	Fxyd5	ENSMUST00000159924	LM411_R3_t4	127.75	LM411	R3	t4
ENSMUSG00000009687	Fxyd5	ENSMUST00000161684	LM411_R3_t4	98.91	LM411	R3	t4
ENSMUSG00000009687	Fxyd5	ENSMUST00000161805	LM411_R3_t4	11.12	LM411	R3	t4
ENSMUSG00000009687	Fxyd5	ENSMUST00000162087	LM411_R3_t4	227.35	LM411	R3	t4
ENSMUSG00000009687	Fxyd5	ENSMUST00000162733	LM411_R3_t4	4.58	LM411	R3	t4
ENSMUSG00000009687	Fxyd5	ENSMUST00000205301	LM411_R3_t4	179.23	LM411	R3	t4
ENSMUSG00000010097	Nxf1	ENSMUST00000010241	LM411_R3_t4	55.67	LM411	R3	t4
ENSMUSG00000010097	Nxf1	ENSMUST00000184970	LM411_R3_t4	28.57	LM411	R3	t4
ENSMUSG00000015882	Lcorl;Gm3414	ENSMUST00000016026	LM411_R3_t4	1.8	LM411	R3	t4
ENSMUSG00000015882	Lcorl;Gm3414	ENSMUST00000045586	LM411_R3_t4	0.18	LM411	R3	t4
ENSMUSG00000015882	Lcorl;Gm3414	ENSMUST00000087164	LM411_R3_t4	0	LM411	R3	t4
ENSMUSG00000015882	Lcorl;Gm3414	ENSMUST00000190036	LM411_R3_t4	0.2	LM411	R3	t4
ENSMUSG00000015882	Lcorl;Gm3414	ENSMUST00000200142	LM411_R3_t4	0.26	LM411	R3	t4
ENSMUSG00000015882	Lcorl;Gm3414	ENSMUST00000238522	LM411_R3_t4	0.66	LM411	R3	t4
ENSMUSG00000017132	Cyth1	ENSMUST00000017276	LM411_R3_t4	46.16	LM411	R3	t4
ENSMUSG00000017132	Cyth1	ENSMUST00000151165	LM411_R3_t4	4.2	LM411	R3	t4
ENSMUSG00000018412	Kansl1	ENSMUST00000018556	LM411_R3_t4	8.18	LM411	R3	t4
ENSMUSG00000018412	Kansl1	ENSMUST00000106971	LM411_R3_t4	0.44	LM411	R3	t4
ENSMUSG00000018412	Kansl1	ENSMUST00000106972	LM411_R3_t4	20.26	LM411	R3	t4
ENSMUSG00000018442	Derl2	ENSMUST00000108523	LM411_R3_t4	18.58	LM411	R3	t4
ENSMUSG00000018442	Derl2	ENSMUST00000140712	LM411_R3_t4	1.15	LM411	R3	t4
ENSMUSG00000018442	Derl2	ENSMUST00000143850	LM411_R3_t4	8.67	LM411	R3	t4
ENSMUSG00000018442	Derl2	ENSMUST00000171041	LM411_R3_t4	20.62	LM411	R3	t4
ENSMUSG00000019843	Fyn	ENSMUST00000063091	LM411_R3_t4	21.43	LM411	R3	t4
ENSMUSG00000019843	Fyn	ENSMUST00000099967	LM411_R3_t4	9.79	LM411	R3	t4
ENSMUSG00000019843	Fyn	ENSMUST00000126486	LM411_R3_t4	10.05	LM411	R3	t4
ENSMUSG00000019843	Fyn	ENSMUST00000135242	LM411_R3_t4	23.98	LM411	R3	t4
ENSMUSG00000019843	Fyn	ENSMUST00000136659	LM411_R3_t4	0.4	LM411	R3	t4
ENSMUSG00000019850	Tnfaip3	ENSMUST00000019997	LM411_R3_t4	39.45	LM411	R3	t4
ENSMUSG00000019850	Tnfaip3	ENSMUST00000105527	LM411_R3_t4	22.99	LM411	R3	t4
ENSMUSG00000019850	Tnfaip3	ENSMUST00000154590	LM411_R3_t4	1.64	LM411	R3	t4
ENSMUSG00000019996	Map7	ENSMUST00000020173	LM411_R3_t4	11.26	LM411	R3	t4
ENSMUSG00000019996	Map7	ENSMUST00000116259	LM411_R3_t4	4.15	LM411	R3	t4
ENSMUSG00000020271	Fbxw11	ENSMUST00000076383	LM411_R3_t4	2.57	LM411	R3	t4
ENSMUSG00000020271	Fbxw11	ENSMUST00000093205	LM411_R3_t4	19.09	LM411	R3	t4
ENSMUSG00000020271	Fbxw11	ENSMUST00000109366	LM411_R3_t4	25.86	LM411	R3	t4
ENSMUSG00000020456	Ogdh	ENSMUST00000003461	LM411_R3_t4	51.19	LM411	R3	t4
ENSMUSG00000020456	Ogdh	ENSMUST00000081894	LM411_R3_t4	29.78	LM411	R3	t4
ENSMUSG00000020564	Atxn7l1	ENSMUST00000090597	LM411_R3_t4	4.6	LM411	R3	t4
ENSMUSG00000020564	Atxn7l1	ENSMUST00000110824	LM411_R3_t4	5.04	LM411	R3	t4
ENSMUSG00000020564	Atxn7l1	ENSMUST00000125192	LM411_R3_t4	3.46	LM411	R3	t4
ENSMUSG00000020564	Atxn7l1	ENSMUST00000146040	LM411_R3_t4	2.04	LM411	R3	t4
ENSMUSG00000020564	Atxn7l1	ENSMUST00000154742	LM411_R3_t4	1.99	LM411	R3	t4
ENSMUSG00000020612	Prkar1a	ENSMUST00000049527	LM411_R3_t4	171.94	LM411	R3	t4
ENSMUSG00000020612	Prkar1a	ENSMUST00000106677	LM411_R3_t4	19.86	LM411	R3	t4
ENSMUSG00000020817	Rabep1	ENSMUST00000076270	LM411_R3_t4	10.1	LM411	R3	t4
ENSMUSG00000020817	Rabep1	ENSMUST00000100928	LM411_R3_t4	1.56	LM411	R3	t4
ENSMUSG00000020817	Rabep1	ENSMUST00000177731	LM411_R3_t4	2.88	LM411	R3	t4
ENSMUSG00000020817	Rabep1	ENSMUST00000178245	LM411_R3_t4	2.3	LM411	R3	t4
ENSMUSG00000021068	Nin	ENSMUST00000021468	LM411_R3_t4	3.34	LM411	R3	t4
ENSMUSG00000021068	Nin	ENSMUST00000085314	LM411_R3_t4	10.1	LM411	R3	t4
ENSMUSG00000021068	Nin	ENSMUST00000095666	LM411_R3_t4	3.48	LM411	R3	t4
ENSMUSG00000021068	Nin	ENSMUST00000169074	LM411_R3_t4	1.81	LM411	R3	t4
ENSMUSG00000021236	Entpd5	ENSMUST00000110272	LM411_R3_t4	4.12	LM411	R3	t4
ENSMUSG00000021236	Entpd5	ENSMUST00000117286	LM411_R3_t4	1.53	LM411	R3	t4
ENSMUSG00000021236	Entpd5	ENSMUST00000120942	LM411_R3_t4	2.86	LM411	R3	t4
ENSMUSG00000021236	Entpd5	ENSMUST00000122194	LM411_R3_t4	3.57	LM411	R3	t4
ENSMUSG00000021365	Nedd9	ENSMUST00000021794	LM411_R3_t4	15.58	LM411	R3	t4
ENSMUSG00000021365	Nedd9	ENSMUST00000163623	LM411_R3_t4	3.64	LM411	R3	t4
ENSMUSG00000021384	Susd3	ENSMUST00000058196	LM411_R3_t4	16.41	LM411	R3	t4
ENSMUSG00000021384	Susd3	ENSMUST00000119721	LM411_R3_t4	2.41	LM411	R3	t4
ENSMUSG00000021687	Scamp1	ENSMUST00000022197	LM411_R3_t4	3.86	LM411	R3	t4
ENSMUSG00000021687	Scamp1	ENSMUST00000153558	LM411_R3_t4	1.02	LM411	R3	t4
ENSMUSG00000021756	Il6st	ENSMUST00000070731	LM411_R3_t4	10.38	LM411	R3	t4
ENSMUSG00000021756	Il6st	ENSMUST00000183663	LM411_R3_t4	9.71	LM411	R3	t4
ENSMUSG00000021945	Zmym2	ENSMUST00000022511	LM411_R3_t4	9.95	LM411	R3	t4
ENSMUSG00000021945	Zmym2	ENSMUST00000224922	LM411_R3_t4	7.25	LM411	R3	t4
ENSMUSG00000022214	Dcaf11	ENSMUST00000072530	LM411_R3_t4	3.83	LM411	R3	t4
ENSMUSG00000022214	Dcaf11	ENSMUST00000117236	LM411_R3_t4	13.68	LM411	R3	t4
ENSMUSG00000022214	Dcaf11	ENSMUST00000128490	LM411_R3_t4	9.28	LM411	R3	t4
ENSMUSG00000022214	Dcaf11	ENSMUST00000153638	LM411_R3_t4	0.58	LM411	R3	t4
ENSMUSG00000022299	Slc25a32	ENSMUST00000022908	LM411_R3_t4	6.13	LM411	R3	t4
ENSMUSG00000022299	Slc25a32	ENSMUST00000227323	LM411_R3_t4	6.51	LM411	R3	t4
ENSMUSG00000022299	Slc25a32	ENSMUST00000228160	LM411_R3_t4	7.55	LM411	R3	t4
ENSMUSG00000022307	Oxr1	ENSMUST00000090095	LM411_R3_t4	0	LM411	R3	t4
ENSMUSG00000022307	Oxr1	ENSMUST00000166917	LM411_R3_t4	6.73	LM411	R3	t4
ENSMUSG00000022307	Oxr1	ENSMUST00000170127	LM411_R3_t4	6.48	LM411	R3	t4
ENSMUSG00000022372	Sla	ENSMUST00000100572	LM411_R3_t4	10.21	LM411	R3	t4
ENSMUSG00000022372	Sla	ENSMUST00000164163	LM411_R3_t4	1.96	LM411	R3	t4
ENSMUSG00000022372	Sla	ENSMUST00000168589	LM411_R3_t4	5.95	LM411	R3	t4
ENSMUSG00000022378	Cyrib	ENSMUST00000164532	LM411_R3_t4	38.91	LM411	R3	t4
ENSMUSG00000022378	Cyrib	ENSMUST00000228226	LM411_R3_t4	186.61	LM411	R3	t4
ENSMUSG00000022884	Eif4a2	ENSMUST00000077605	LM411_R3_t4	47.27	LM411	R3	t4
ENSMUSG00000022884	Eif4a2	ENSMUST00000123413	LM411_R3_t4	42.65	LM411	R3	t4
ENSMUSG00000022884	Eif4a2	ENSMUST00000131871	LM411_R3_t4	27.48	LM411	R3	t4
ENSMUSG00000022885	St6gal1	ENSMUST00000023601	LM411_R3_t4	8.35	LM411	R3	t4
ENSMUSG00000022885	St6gal1	ENSMUST00000178797	LM411_R3_t4	14.78	LM411	R3	t4
ENSMUSG00000023034	Nr4a1	ENSMUST00000023779	LM411_R3_t4	25.15	LM411	R3	t4
ENSMUSG00000023034	Nr4a1	ENSMUST00000228985	LM411_R3_t4	15.31	LM411	R3	t4
ENSMUSG00000023034	Nr4a1	ENSMUST00000231153	LM411_R3_t4	0.91	LM411	R3	t4
ENSMUSG00000023169	Slc38a1	ENSMUST00000088452	LM411_R3_t4	22.41	LM411	R3	t4
ENSMUSG00000023169	Slc38a1	ENSMUST00000088454	LM411_R3_t4	44.28	LM411	R3	t4
ENSMUSG00000023169	Slc38a1	ENSMUST00000100262	LM411_R3_t4	15.13	LM411	R3	t4
ENSMUSG00000023169	Slc38a1	ENSMUST00000230756	LM411_R3_t4	5.1	LM411	R3	t4
ENSMUSG00000024335	Brd2	ENSMUST00000025193	LM411_R3_t4	24.96	LM411	R3	t4
ENSMUSG00000024335	Brd2	ENSMUST00000095347	LM411_R3_t4	71.48	LM411	R3	t4
ENSMUSG00000024335	Brd2	ENSMUST00000114242	LM411_R3_t4	17.88	LM411	R3	t4
ENSMUSG00000024335	Brd2	ENSMUST00000154232	LM411_R3_t4	36.74	LM411	R3	t4
ENSMUSG00000024563	Smad2	ENSMUST00000025453	LM411_R3_t4	25.94	LM411	R3	t4
ENSMUSG00000024563	Smad2	ENSMUST00000091831	LM411_R3_t4	8	LM411	R3	t4
ENSMUSG00000024563	Smad2	ENSMUST00000168423	LM411_R3_t4	2.87	LM411	R3	t4
ENSMUSG00000024856	Cdk2ap2	ENSMUST00000025779	LM411_R3_t4	101.64	LM411	R3	t4
ENSMUSG00000024856	Cdk2ap2	ENSMUST00000172914	LM411_R3_t4	12.27	LM411	R3	t4
ENSMUSG00000024910	Ctsw	ENSMUST00000025844	LM411_R3_t4	69.89	LM411	R3	t4
ENSMUSG00000024910	Ctsw	ENSMUST00000235502	LM411_R3_t4	4.69	LM411	R3	t4
ENSMUSG00000024910	Ctsw	ENSMUST00000235786	LM411_R3_t4	6.99	LM411	R3	t4
ENSMUSG00000025016	Tm9sf3	ENSMUST00000025989	LM411_R3_t4	6.33	LM411	R3	t4
ENSMUSG00000025016	Tm9sf3	ENSMUST00000237871	LM411_R3_t4	149.59	LM411	R3	t4
ENSMUSG00000025326	Ube3a	ENSMUST00000107537	LM411_R3_t4	22.65	LM411	R3	t4
ENSMUSG00000025326	Ube3a	ENSMUST00000200758	LM411_R3_t4	12.65	LM411	R3	t4
ENSMUSG00000025402	Nab2	ENSMUST00000026469	LM411_R3_t4	18.52	LM411	R3	t4
ENSMUSG00000025402	Nab2	ENSMUST00000099157	LM411_R3_t4	13.92	LM411	R3	t4
ENSMUSG00000025494	Sigirr	ENSMUST00000097958	LM411_R3_t4	7.8	LM411	R3	t4
ENSMUSG00000025494	Sigirr	ENSMUST00000209294	LM411_R3_t4	20.73	LM411	R3	t4
ENSMUSG00000025494	Sigirr	ENSMUST00000210167	LM411_R3_t4	8.6	LM411	R3	t4
ENSMUSG00000025494	Sigirr	ENSMUST00000210978	LM411_R3_t4	4.18	LM411	R3	t4
ENSMUSG00000025583	Rptor	ENSMUST00000026671	LM411_R3_t4	5.2	LM411	R3	t4
ENSMUSG00000025583	Rptor	ENSMUST00000125583	LM411_R3_t4	3.43	LM411	R3	t4
ENSMUSG00000025583	Rptor	ENSMUST00000147781	LM411_R3_t4	1.08	LM411	R3	t4
ENSMUSG00000025583	Rptor	ENSMUST00000247866	LM411_R3_t4	5.2	LM411	R3	t4
ENSMUSG00000025647	Shisa5	ENSMUST00000026737	LM411_R3_t4	275.13	LM411	R3	t4
ENSMUSG00000025647	Shisa5	ENSMUST00000112059	LM411_R3_t4	72.59	LM411	R3	t4
ENSMUSG00000025647	Shisa5	ENSMUST00000196954	LM411_R3_t4	195.83	LM411	R3	t4
ENSMUSG00000025647	Shisa5	ENSMUST00000200515	LM411_R3_t4	50.78	LM411	R3	t4
ENSMUSG00000026104	Stat1	ENSMUST00000186574	LM411_R3_t4	141.3	LM411	R3	t4
ENSMUSG00000026104	Stat1	ENSMUST00000186857	LM411_R3_t4	111.78	LM411	R3	t4
ENSMUSG00000026222	Sp100	ENSMUST00000054279	LM411_R3_t4	10.76	LM411	R3	t4
ENSMUSG00000026222	Sp100	ENSMUST00000066427	LM411_R3_t4	16.05	LM411	R3	t4
ENSMUSG00000026222	Sp100	ENSMUST00000132641	LM411_R3_t4	16.61	LM411	R3	t4
ENSMUSG00000026222	Sp100	ENSMUST00000147552	LM411_R3_t4	7.64	LM411	R3	t4
ENSMUSG00000026222	Sp100	ENSMUST00000153574	LM411_R3_t4	4.62	LM411	R3	t4
ENSMUSG00000026395	Ptprc	ENSMUST00000182283	LM411_R3_t4	176.52	LM411	R3	t4
ENSMUSG00000026395	Ptprc	ENSMUST00000182755	LM411_R3_t4	39.73	LM411	R3	t4
ENSMUSG00000026457	Adipor1	ENSMUST00000027727	LM411_R3_t4	50.17	LM411	R3	t4
ENSMUSG00000026457	Adipor1	ENSMUST00000112237	LM411_R3_t4	11.75	LM411	R3	t4
ENSMUSG00000026843	Fubp3	ENSMUST00000055244	LM411_R3_t4	10.29	LM411	R3	t4
ENSMUSG00000026843	Fubp3	ENSMUST00000113482	LM411_R3_t4	18.88	LM411	R3	t4
ENSMUSG00000027346	Gpcpd1	ENSMUST00000060955	LM411_R3_t4	5.63	LM411	R3	t4
ENSMUSG00000027346	Gpcpd1	ENSMUST00000110142	LM411_R3_t4	0.3	LM411	R3	t4
ENSMUSG00000027346	Gpcpd1	ENSMUST00000127712	LM411_R3_t4	0.22	LM411	R3	t4
ENSMUSG00000027346	Gpcpd1	ENSMUST00000149854	LM411_R3_t4	3.33	LM411	R3	t4
